rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
36,38,0.0266547,0.010303178,0.04802143,-0.027066978
37,39,0.058204737,0.007908799,0.052072722,0.031550035
38,40,0.095218554,0.037523374,0.06564502,0.037013818
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.022218158,1000000000,0.022218158,0
1,3,0.058717817,0.057086665,0.057086665,0.036499657
2,4,0.024566466,0.030416781,0.060459364,-0.034151353
3,5,0.06977571,0.041292913,0.073085815,0.045209244
4,6,0.07436645,0.02375707,0.02375707,0.0045907423
5,7,0.072357446,0.024868336,0.046443295,-0.0020090044
6,8,0.03168826,0.030659461,0.08138175,-0.040669184
7,9,0.03669526,0.030992547,0.05017916,0.005006999
8,10,0.06137979,0.017763577,0.03264172,0.02468453
9,11,0.033875268,0.028140213,0.05003073,-0.027504522
10,12,0.06961008,0.010061964,0.049736276,0.035734814
11,13,0.057321973,0.02826179,0.04164417,-0.0122881085
12,14,0.030268585,0.022536049,0.05614184,-0.027053388
13,15,0.039144997,0.018757207,0.018757207,0.008876411
14,16,0.04847086,0.01826092,0.01826092,0.009325862
15,17,0.024580289,0.0107019525,0.042649068,-0.02389057
16,18,0.04724238,0.018987387,0.042741872,0.022662092
17,19,0.03659352,0.011928938,0.011928938,-0.0106488615
18,20,0.06501482,0.020550365,0.030445857,0.028421298
19,21,0.040967375,0.022994863,0.07133346,-0.024047442
20,22,0.07498162,0.019111754,0.08518616,0.034014247
21,23,0.02373389,0.009171619,0.06515674,-0.05124773
22,24,0.020117806,0.01001192,0.0124414945,-0.0036160834
23,25,0.038734734,0.018145977,0.023086363,0.018616928
24,26,0.009147806,0.023966514,0.041187122,-0.029586928
25,27,0.03635473,0.02357556,0.038059242,0.027206926
26,28,0.036513437,0.0021948032,0.0021948032,0.00015870482
27,29,0.05460427,0.05090065,0.06484061,0.018090833
28,30,0.035900127,0.011166429,0.052847818,-0.018704142
29,31,0.035724867,0.015469771,0.015469771,-0.00017526001
30,32,0.057749722,0.023321403,0.027643804,0.022024855
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.058301494,1000000000,0.058301494,0
1,3,0.0532197,0.017300585,0.017300585,-0.005081795
2,4,0.018219905,0.0527141,0.053203374,-0.034999795
3,5,0.04956204,0.055353466,0.055353466,0.031342134
4,6,0.056452483,0.06128734,0.0689144,0.006890442
5,7,0.07437167,0.044860765,0.084984966,0.01791919
6,8,0.07574153,0.04698381,0.0733919,0.0013698563
7,9,0.07729815,0.05214997,0.06773294,0.00155662
8,10,0.09307209,0.04289766,0.04289766,0.015773937
9,11,0.03382993,0.028221386,0.0819796,-0.059242155
10,12,0.0495156,0.018092452,0.032006327,0.01568567
11,13,0.059616078,0.05919879,0.076460585,0.010100476
12,14,0.064495355,0.019732974,0.08165115,0.004879277
13,15,0.08115467,0.04924298,0.07279923,0.016659312
14,16,0.07858981,0.048658863,0.07162769,-0.002564855
15,17,0.08966847,0.046116978,0.046116978,0.011078656
16,18,0.020413173,0.015845075,0.08195894,-0.06925529
17,19,0.18065417,0.15401204,0.17837924,0.160241
18,20,0.057477202,0.018078145,0.15658253,-0.12317696
19,21,0.18407798,0.038511172,0.1516068,0.12660077
20,22,0.024716422,0.017571565,0.18070291,-0.15936156
